,data,geracao,media,variancia
880,29/05/20,26.061262,21.779839800204762,18.976886852895152
881,30/05/20,23.758979,21.78470505270453,18.97612873812237
882,31/05/20,23.280852,21.786945999296236,18.95900865258139
883,06/01/20,23.19376,21.78863977027209,18.94004064368308
884,06/02/20,24.100017,21.79023107291051,18.920824433314795
885,06/03/20,24.916463,21.792843952918535,18.905449152095574
886,06/04/20,23.390819,21.796373465966084,18.89509945937808
887,06/05/20,20.949828,21.798173065891632,18.876639287524302
888,06/06/20,24.175185,21.797216645298743,18.856168305211558
889,06/07/20,21.367902,21.799894537590074,18.84129465346339
890,06/08/20,24.702475,21.799408606726644,18.820310528582095
891,06/09/20,25.883483,21.802670479078635,18.80862290445085
892,06/10/20,26.118932,21.807250515577987,18.80618263246003
893,06/11/20,24.541331,21.812084239215235,18.80591757989714
894,06/12/20,23.185145,21.815140506584534,18.793190288736504
895,13/06/20,23.797067,21.816672950089472,18.774265929193756
896,14/06/20,23.385772,21.818885680871496,18.757666278450543
897,15/06/20,26.080186,21.820634437924095,18.739468428400446
898,16/06/20,26.51404,21.825383101872898,18.73878178838112
899,17/06/20,24.846828,21.830604323363012,18.742367803084687
900,18/06/20,25.462266,21.83395941087874,18.731628223296035
901,19/06/20,26.497848,21.83799086264443,18.725426393449794
902,20/06/20,25.522373,21.843162735160917,18.72871689507029
903,21/06/20,24.53174,21.847241682239453,18.72294401699254
904,22/06/20,26.6837,21.85021454859356,18.710181676512306
905,23/06/20,26.33776,21.855561324535383,18.71529954860156
906,24/06/20,26.302092,21.860514030254127,18.716794141316175
907,25/06/20,26.554947,21.865416434194245,18.717885803910754
908,26/06/20,26.759859,21.870586809680248,18.721468565200514
909,27/06/20,26.241581,21.875971470682806,18.727148286469866
910,28/06/20,24.177759,21.88077412143013,18.727489795576734
911,29/06/20,26.382162,21.883298280637344,18.712701720611054
912,30/06/20,25.750081,21.888236660131707,18.714353593221865
913,07/01/20,26.29546,21.892471138574546,18.710168434466972
914,07/02/20,26.626541,21.897293689353763,18.710885749737535
915,07/03/20,26.347562,21.902467920547032,18.714857767414294
916,07/04/20,25.377572,21.907325946863374,18.715975154544097
917,07/05/20,23.365304,21.911114425087323,18.70867546629425
918,07/06/20,25.85443,21.912700237055603,18.690576977507206
919,07/07/20,26.530963,21.916994060326783,18.687123525933746
920,07/08/20,20.84938,21.922014701175176,18.68992920685801
921,07/09/20,20.946413,21.920848793891288,18.670863299687017
922,07/10/20,20.916151,21.919790774571105,18.651620770745495
923,07/11/20,21.132521,21.918702228177864,18.63248257065648
924,07/12/20,21.254198,21.917850460866728,18.612964616928814
925,13/07/20,21.119433,21.917132222272713,18.593296860771968
926,14/07/20,20.828454,21.916269844735123,18.573883173496917
927,15/07/20,20.146451,21.915095097602578,18.555101512838174
928,16/07/20,20.577975,21.91318717516719,18.538456017687572
929,17/07/20,23.021564,21.91174836894395,18.520398274609377
930,18/07/20,23.009681,21.912943003638304,18.501786828577192
931,19/07/20,21.554329,21.914122291806436,18.483184413559925
932,20/07/20,22.484991,21.913735832846385,18.463470265067873
933,21/07/20,20.560874,21.914348767575092,18.444009441096604
934,22/07/20,18.929914,21.912898097942104,18.42620228253349
935,23/07/20,18.662403,21.90970432481797,18.415990788820054
936,24/07/20,18.287857,21.90623127527271,18.407560518303395
937,25/07/20,18.334294,21.90236549079058,18.401867232002747
938,26/07/20,18.676957,21.898557516947687,18.395800721659548
939,27/07/20,18.628871,21.895122974818744,18.387241920429762
940,28/07/20,19.830649,21.891644538210844,18.379009544063567
941,29/07/20,22.257706,21.889451989765938,18.36397143154426
942,30/07/20,24.72651,21.889843333028676,18.3446000133411
943,31/07/20,24.922485,21.892854656454332,18.33365896837866
944,08/01/20,25.094096,21.896067413976652,18.32394027016284
945,08/02/20,23.487464,21.899455156122862,18.31535193591561
946,08/03/20,25.316061,21.90113558876189,18.298636329154178
947,08/04/20,26.680217,21.90474544649047,18.291607525602647
948,08/05/20,25.703266,21.909788183083407,18.29634822210491
949,08/06/20,24.729712,21.913789741962013,18.29221208908857
950,08/07/20,26.153626,21.916756994077964,18.281283585951517
951,08/08/20,24.870876,21.92121685618946,18.280916090726066
952,08/09/20,25.047432,21.924318495667706,18.270832414800374
953,08/10/20,24.757254,21.92759907707982,18.261875229840363
954,08/11/20,24.247011,21.93056828476389,18.25110573342883
955,08/12/20,24.744977,21.932996421781958,18.23759333980119
956,13/08/20,26.279841,21.93594090406281,18.22676754043523
957,14/08/20,26.087453,21.940484732615047,18.22741917491821
958,15/08/20,24.747308,21.944818032789954,18.226324040725412
959,16/08/20,18.160459,21.94774338766178,18.21548837026396
960,17/08/20,24.545081,21.94379418600624,18.21143527111166
961,18/08/20,24.65297,21.946503859770818,18.199506322339758
962,19/08/20,22.613527,21.949320161685726,18.188182524649893
963,20/08/20,25.575792,21.950010605384602,18.16973401072267
964,21/08/20,26.734322,21.953775695098635,18.164503382808387
965,22/08/20,18.620621,21.958734768029032,18.169343022344435
966,23/08/20,17.24001,21.955275582777187,18.16204987555896
967,24/08/20,18.106415,21.950394355465825,18.166241038454856
968,25/08/20,19.125555,21.946419195842797,18.162719482938112
969,26/08/20,18.697248,21.943505079938,18.152168176123208
970,27/08/20,18.930383,21.94015496943239,18.14429938513561
971,28/08/20,18.50079,21.93705211173194,18.134923188257982
972,29/08/20,18.240988,21.933513221812543,18.12839467493039
973,30/08/20,18.21901,21.929714327551423,18.123757144401495
974,31/08/20,21.208732,21.925900654039037,18.11926733766696
975,09/01/20,17.879903,21.925164341252547,18.101191912081994
976,09/02/20,18.910703,21.92101535526152,18.099393105594107
977,09/03/20,23.019566,21.91793101883195,18.09012394837542
978,09/04/20,26.207867,21.919058587901723,18.072848854735557
979,09/05/20,26.114446,21.92344387257667,18.07315787426023
980,09/06/20,21.609948,21.92772477362613,18.072619978134007
981,09/07/20,24.464738,21.92740051161223,18.054281466967407
982,09/08/20,21.585347,21.929986992232397,18.042433594682834
983,09/09/20,17.092995,21.929636035010166,18.024181275106084
984,09/10/20,21.634735,21.924715749114938,18.029618831128268
985,09/11/20,22.261458,21.92442105323169,18.0113814170506
986,09/12/20,22.256476,21.924763222720795,17.993210957317316
987,13/09/20,26.102466,21.925099645415802,17.97507374718909
988,14/09/20,28.030221,21.929332032806467,17.97452423926664
989,15/09/20,23.231043,21.93550702163966,17.993966191725633
990,16/09/20,25.187577,21.936816967017172,17.977467455828908
991,17/09/20,27.364784,21.940100563010084,17.969971798408306
992,18/09/20,28.460562,21.945574511987875,17.98150310431423
993,19/09/20,28.461178,21.952142039697566,18.006120817523684
994,20/09/20,27.762408,21.958696960100692,18.030611010980277
995,21/09/20,28.792264,21.964535703601594,18.046323852472756
996,22/09/20,28.405221,21.971397742090435,18.074991890364824
997,23/09/20,27.528072,21.97785740399597,18.098362903919668
998,24/09/20,28.525649,21.983424319338,18.111076666791327
999,25/09/20,27.547558,21.989979654689364,18.135772799685817
1000,26/09/20,24.623085,21.99554279617616,18.14850551907513
1001,27/09/20,23.562691,21.998170338379982,18.137254087610867
1002,28/09/20,27.843952,21.9997332960839,18.121577789442473
1003,29/09/20,27.476058,22.00556584968062,18.137545082607055
1004,30/09/20,28.255115,22.011019979441656,18.14926881392322
