;ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;All Souls' Day;All Souls' Day_lower;All Souls' Day_upper;Christmas;Christmas_lower;Christmas_upper;Independence Day;Independence Day_lower;Independence Day_upper;New Year's Day;New Year's Day_lower;New Year's Day_upper;Our Lady of the Apparition;Our Lady of the Apparition_lower;Our Lady of the Apparition_upper;Republic Proclamation Day;Republic Proclamation Day_lower;Republic Proclamation Day_upper;Tiradentes;Tiradentes_lower;Tiradentes_upper;Worker's Day;Worker's Day_lower;Worker's Day_upper;additive_terms;additive_terms_lower;additive_terms_upper;daily;daily_lower;daily_upper;holidays;holidays_lower;holidays_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
1314;2021-08-07;25.474049144310563;24.818245156345995;33.40998009835411;25.473985382154524;25.474112418228483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6921005928855775;3.6921005928855775;3.6921005928855775;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504603246;-0.16689860504603246;-0.16689860504603246;2.771194638598173;2.771194638598173;2.771194638598173;0.0;0.0;0.0;29.16614973719614
1315;2021-08-08;25.47944012907663;24.57803925052339;32.28697059722866;25.47937583917246;25.479503790776644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.006671333281676;3.006671333281676;3.006671333281676;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249553655;-1.0597895249553655;-1.0597895249553655;2.9786562989036054;2.9786562989036054;2.9786562989036054;0.0;0.0;0.0;28.486111462358306
1316;2021-08-09;25.48483111384269;25.94064870305283;33.66194716829015;25.484766385009532;25.484895240146674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.273621717226708;4.273621717226708;4.273621717226708;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.02351698394898196;0.02351698394898196;0.02351698394898196;3.162300173944289;3.162300173944289;3.162300173944289;0.0;0.0;0.0;29.7584528310694
1317;2021-08-10;25.490222098608754;25.981548406173964;33.88510122532491;25.4901570647741;25.490286507073954;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.539874722966645;4.539874722966645;4.539874722966645;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667516973;0.13245655667516973;0.13245655667516973;3.319613606958039;3.319613606958039;3.319613606958039;0.0;0.0;0.0;30.0300968215754
1318;2021-08-11;25.49561308337482;26.310578284107002;34.21038627734081;25.495547669278494;25.495677979732832;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.745239124231653;4.745239124231653;4.745239124231653;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601716559;0.20889560601716559;0.20889560601716559;3.4485389588810507;3.4485389588810507;3.4485389588810507;0.0;0.0;0.0;30.240852207606473
1319;2021-08-12;25.501004068140883;26.41499664493592;34.49237945523593;25.50093809410256;25.5010694462912;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.956367458200724;4.956367458200724;4.956367458200724;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.321048869424584;0.321048869424584;0.321048869424584;3.547514029442704;3.547514029442704;3.547514029442704;0.0;0.0;0.0;30.457371526341607
1320;2021-08-13;25.506395052906946;26.39003480564222;34.84162574860429;25.506328712704175;25.506460833285978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.244077817700963;5.244077817700963;5.244077817700963;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139334024;0.5407701139334024;0.5407701139334024;3.6155031444341237;3.6155031444341237;3.6155031444341237;0.0;0.0;0.0;30.750472870607908
1321;2021-08-14;25.511786037673012;26.045333001596642;33.87445288704752;25.511719373500842;25.511852346695886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.572924225542397;4.572924225542397;4.572924225542397;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504770856;-0.16689860504770856;-0.16689860504770856;3.652018271256669;3.652018271256669;3.652018271256669;0.0;0.0;0.0;30.08471026321541
1322;2021-08-15;25.517177022439075;25.123338828478555;32.97017290350071;25.51710994157496;25.517243605108852;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6851447586023003;3.6851447586023003;3.6851447586023003;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.059789524956625;-1.059789524956625;-1.059789524956625;3.657129724225489;3.657129724225489;3.657129724225489;0.0;0.0;0.0;29.202321781041377
1323;2021-08-16;25.522568007205138;26.074201152606932;34.39987845732983;25.522500509649074;25.5226352555674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.742787772982617;4.742787772982617;4.742787772982617;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983949666018;0.023516983949666018;0.023516983949666018;3.631466229699514;3.631466229699514;3.631466229699514;0.0;0.0;0.0;30.265355780187754
1324;2021-08-17;25.527958991971204;26.30987863230337;34.54312394211638;25.527891077723194;25.528026815686097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.796465450599039;4.796465450599039;4.796465450599039;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667528866;0.13245655667528866;0.13245655667528866;3.576204334590314;3.576204334590314;3.576204334590314;0.0;0.0;0.0;30.324424442570244
1325;2021-08-18;25.533349976737266;26.252192300540376;34.76350447431212;25.533281645797313;25.533418288344976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.789747520982441;4.789747520982441;4.789747520982441;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601727905;0.20889560601727905;0.20889560601727905;3.493047355631726;3.493047355631726;3.493047355631726;0.0;0.0;0.0;30.323097497719708
1326;2021-08-19;25.53874096150333;26.209649577805976;34.067770894905074;25.538672089052255;25.538809757510986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.793047705242311;4.793047705242311;4.793047705242311;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.321048869425301;0.321048869425301;0.321048869425301;3.3841942764835733;3.3841942764835733;3.3841942764835733;0.0;0.0;0.0;30.33178866674564
1327;2021-08-20;25.544131946269392;26.3873810839832;34.33493925980134;25.54406245577225;25.544201117364988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.880873874134852;4.880873874134852;4.880873874134852;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139342305;0.5407701139342305;0.5407701139342305;3.252299200867185;3.252299200867185;3.252299200867185;0.0;0.0;0.0;30.425005820404245
1328;2021-08-21;25.549522931035458;25.77088032472113;33.59921052880469;25.54945282249224;25.54959254274198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.021328112595813;4.021328112595813;4.021328112595813;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504266663;-0.16689860504266663;-0.16689860504266663;3.1004221583050438;3.1004221583050438;3.1004221583050438;0.0;0.0;0.0;29.570851043631272
1329;2021-08-22;25.55491391580152;24.38839121724178;32.87796879825872;25.55484335669305;25.554983909181434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9599872650392576;2.9599872650392576;2.9599872650392576;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249560416;-1.0597895249560416;-1.0597895249560416;2.9319722306618625;2.9319722306618625;2.9319722306618625;0.0;0.0;0.0;28.514901180840777
1330;2021-08-23;25.560304900567584;25.439382644892437;33.46919286466374;25.560233608186003;25.560375273015026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8619656623748977;3.8619656623748977;3.8619656623748977;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983950311467;0.023516983950311467;0.023516983950311467;2.7506441190911497;2.7506441190911497;2.7506441190911497;0.0;0.0;0.0;29.42227056294248
1331;2021-08-24;25.56569588533365;25.17939120813552;33.2687195632375;25.565624112370454;25.565766633168057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7806105149705216;3.7806105149705216;3.7806105149705216;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667540762;0.13245655667540762;0.13245655667540762;2.5603493989616775;2.5603493989616775;2.5603493989616775;0.0;0.0;0.0;29.346306400304172
1332;2021-08-25;25.571086870099716;25.24673794278293;33.33941947486879;25.571014405731045;25.57115833026343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.661843977725997;3.661843977725997;3.661843977725997;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601807608;0.20889560601807608;0.20889560601807608;2.365143812374484;2.365143812374484;2.365143812374484;0.0;0.0;0.0;29.232930847825713
1333;2021-08-26;25.576477854865775;25.257158756311142;33.16051148756773;25.57640451536483;25.57654966763101;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.578005450634102;3.578005450634102;3.578005450634102;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.3210488694238367;0.3210488694238367;0.3210488694238367;2.169152021876829;2.169152021876829;2.169152021876829;0.0;0.0;0.0;29.154483305499877
1334;2021-08-27;25.58186883963184;25.28824209008925;33.110335033593394;25.581795015642292;25.58194100499859;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6050659668552485;3.6050659668552485;3.6050659668552485;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139350586;0.5407701139350586;0.5407701139350586;1.9764912935867534;1.9764912935867534;1.9764912935867534;0.0;0.0;0.0;29.18693480648709
1335;2021-08-28;25.587259824397904;24.039817755512153;32.5525014266103;25.58718574340575;25.587332342366164;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7121015466153287;2.7121015466153287;2.7121015466153287;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504434273;-0.16689860504434273;-0.16689860504434273;1.7911955923262348;1.7911955923262348;1.7911955923262348;0.0;0.0;0.0;28.299361371013234
1336;2021-08-29;25.59265080916397;23.238317973053874;31.251955254331193;25.592576117322587;25.592723679733748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6451565898584033;1.6451565898584033;1.6451565898584033;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249560663;-1.0597895249560663;-1.0597895249560663;1.6171415554810329;1.6171415554810329;1.6171415554810329;0.0;0.0;0.0;27.237807399022373
1337;2021-08-30;25.598041793930033;24.342327086279916;31.952448093066234;25.597966707291953;25.59811501710133;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5692993099030397;2.5692993099030397;2.5692993099030397;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983950995444;0.023516983950995444;0.023516983950995444;1.4579777666186078;1.4579777666186078;1.4579777666186078;0.0;0.0;0.0;28.167341103833074
1338;2021-08-31;25.603432778696096;24.361704425080255;32.20936249141576;25.603357095783057;25.603506609868994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5373197916299954;2.5373197916299954;2.5373197916299954;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667488374;0.13245655667488374;0.13245655667488374;1.3170586756216751;1.3170586756216751;1.3170586756216751;0.0;0.0;0.0;28.140752570326093
1339;2021-09-01;25.60882376346216;24.02590791115211;32.03141156639097;25.608747383652638;25.608898014388533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4940845763582833;2.4940845763582833;2.4940845763582833;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601659507;0.20889560601659507;0.20889560601659507;1.1973844110082519;1.1973844110082519;1.1973844110082519;0.0;0.0;0.0;28.10290833982044
1340;2021-09-02;25.614214748228225;24.064436973060907;32.156593528125356;25.61413799676574;25.61428929715756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.510401033266189;2.510401033266189;2.510401033266189;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.321048869423144;0.321048869423144;0.321048869423144;1.101547604509608;1.101547604509608;1.101547604509608;0.0;0.0;0.0;28.124615781494413
1341;2021-09-03;25.619605732994287;24.37746332779616;32.396596848486396;25.619528644843655;25.61968108069073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6602628740177257;2.6602628740177257;2.6602628740177257;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139330844;0.5407701139330844;0.5407701139330844;1.0316882007512043;1.0316882007512043;1.0316882007512043;0.0;0.0;0.0;28.279868607012013
1342;2021-09-04;25.624996717760354;23.35692119229555;32.02459417675666;25.624918847018087;25.62507261672807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9103630135466239;1.9103630135466239;1.9103630135466239;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504490378;-0.16689860504490378;-0.16689860504490378;0.9894570592580914;0.9894570592580914;0.9894570592580914;0.0;0.0;0.0;27.53535973130698
1343;2021-09-05;25.630387702526413;22.568749482509133;30.632375991374545;25.630309326741155;25.630464229826792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0040040100404828;1.0040040100404828;1.0040040100404828;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249560907;-1.0597895249560907;-1.0597895249560907;0.9759889756631371;0.9759889756631371;0.9759889756631371;0.0;0.0;0.0;26.634391712566895
1344;2021-09-06;25.63577868729248;23.851400109720466;31.37898905686155;25.63569983244301;25.63585593985253;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1032071010864737;2.1032071010864737;2.1032071010864737;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.02351698394797515;0.02351698394797515;0.02351698394797515;0.9918855578050617;0.9918855578050617;0.9918855578050617;0.0;0.0;0.0;27.738985788378955
1345;2021-09-07;25.641169672058545;23.825061818416593;31.891911202141262;25.641090233732516;25.64124740124516;0.0;0.0;0.0;0.0;0.0;0.0;0.017420904532929132;0.017420904532929132;0.017420904532929132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2748902150280843;2.2748902150280843;2.2748902150280843;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.017420904532929132;0.017420904532929132;0.017420904532929132;0.1324565566756455;0.1324565566756455;0.1324565566756455;1.0372081944860732;1.0372081944860732;1.0372081944860732;0.0;0.0;0.0;27.91605988708663
1346;2021-09-08;25.646560656824605;24.08023937780418;31.979570616408996;25.64648086814693;25.646638856178534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.408181319533385;2.408181319533385;2.408181319533385;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601739215;0.20889560601739215;0.20889560601739215;1.111481154182556;1.111481154182556;1.111481154182556;0.0;0.0;0.0;28.054741976357988
1347;2021-09-09;25.65195164159067;24.127535855402932;32.47031533776234;25.65187143916633;25.65203031111191;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6225580809395184;2.6225580809395184;2.6225580809395184;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.32104886942527056;0.32104886942527056;0.32104886942527056;1.213704652180812;1.213704652180812;1.213704652180812;0.0;0.0;0.0;28.27450972253019
1348;2021-09-10;25.657342626356737;24.749906099634813;32.69752420876864;25.65726153503852;25.657421766045292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9709522047695254;2.9709522047695254;2.9709522047695254;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139339127;0.5407701139339127;0.5407701139339127;1.342377531502176;1.342377531502176;1.342377531502176;0.0;0.0;0.0;28.62829483112626
1349;2021-09-11;25.662733611122796;23.949450918688175;32.17757500426249;25.66265144630281;25.662813220978666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.416434973834691;2.416434973834691;2.416434973834691;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504209186;-0.16689860504209186;-0.16689860504209186;1.4955290195433464;1.4955290195433464;1.4955290195433464;0.0;0.0;0.0;28.079168584957486
1350;2021-09-12;25.668124595888862;23.484456284965503;31.404531406662418;25.66804167073934;25.668204675912044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6987738865823947;1.6987738865823947;1.6987738865823947;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249561153;-1.0597895249561153;-1.0597895249561153;1.6707588522050734;1.6707588522050734;1.6707588522050734;0.0;0.0;0.0;27.366898482471257
1351;2021-09-13;25.673515580654925;24.468561981963663;32.66157143708639;25.673431958904093;25.673596130845425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.976606447021024;2.976606447021024;2.976606447021024;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983948659025;0.023516983948659025;0.023516983948659025;1.865284903738928;1.865284903738928;1.865284903738928;0.0;0.0;0.0;28.65012202767595
1352;2021-09-14;25.67890656542099;25.10832165741992;32.71977153602733;25.678822248509462;25.678987786481724;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.296258442518589;3.296258442518589;3.296258442518589;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.13245655667527248;0.13245655667527248;0.13245655667527248;2.0759973265098792;2.0759973265098792;2.0759973265098792;0.0;0.0;0.0;28.97516500793958
1353;2021-09-15;25.684297550187054;25.07427217777645;33.61941399963474;25.68421257843437;25.68437953490348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.596218258143687;3.596218258143687;3.596218258143687;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.2088956060170501;0.2088956060170501;0.2088956060170501;2.2995180927932006;2.2995180927932006;2.2995180927932006;0.0;0.0;0.0;29.28051580833074
1354;2021-09-16;25.689688534953117;25.562290515381445;33.38437478793711;25.689603214504693;25.689771082972403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9411181712426337;3.9411181712426337;3.9411181712426337;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.32104886942457794;0.32104886942457794;0.32104886942457794;2.5322647424846183;2.5322647424846183;2.5322647424846183;0.0;0.0;0.0;29.63080670619575
1355;2021-09-17;25.695079519719183;26.282960594412433;34.0298611869403;25.694993909317308;25.6951625882411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.399091750955714;4.399091750955714;4.399091750955714;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.5407701139347387;0.5407701139347387;0.5407701139347387;2.7705170776875385;2.7705170776875385;2.7705170776875385;0.0;0.0;0.0;30.0941712706749
1356;2021-09-18;25.700470504485246;25.65531119598326;33.52529090440429;25.700384634617134;25.700554696426668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.931391462517359;3.931391462517359;3.931391462517359;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-0.16689860504153806;-0.16689860504153806;-0.16689860504153806;3.0104855082254596;3.0104855082254596;3.0104855082254596;0.0;0.0;0.0;29.631861967002607
1357;2021-09-19;25.70586148925131;24.850776069523942;33.13116208619828;25.705775359916956;25.70594592757797;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2763947759990257;3.2763947759990257;3.2763947759990257;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;-1.0597895249555318;-1.0597895249555318;-1.0597895249555318;3.248379741621121;3.248379741621121;3.248379741621121;0.0;0.0;0.0;28.982256265250335
1358;2021-09-20;25.711252474017375;26.15334573207096;34.202704410966355;25.71116608521678;25.711337157361328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.591798069840827;4.591798069840827;4.591798069840827;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.023516983949304553;0.023516983949304553;0.023516983949304553;3.480476526558086;3.480476526558086;3.480476526558086;0.0;0.0;0.0;30.303050543858202
1359;2021-09-21;25.716643458783434;26.78346361169439;34.63894192047795;25.7165568105166;25.716728613195027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.923446315529135;4.923446315529135;4.923446315529135;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.1324565566747486;0.1324565566747486;0.1324565566747486;3.70318519952095;3.70318519952095;3.70318519952095;0.0;0.0;0.0;30.640089774312568
1360;2021-09-22;25.7220344435495;26.853329115404858;35.23003015285394;25.721947075188055;25.722120500689186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.209810014142034;5.209810014142034;5.209810014142034;1.0878045593334367;1.0878045593334367;1.0878045593334367;0.0;0.0;0.0;0.20889560601716362;0.20889560601716362;0.20889560601716362;3.913109848791433;3.913109848791433;3.913109848791433;0.0;0.0;0.0;30.931844457691533
